date,physical_risk_negative,physical_risk_neutral,physical_risk_positive,transition_risk_negative,transition_risk_neutral,transition_risk_positive
2020-02-17,31.718061674008812,24.669603524229075,6.167400881057269,15.859030837004406,15.418502202643172,6.167400881057269
2020-02-21,29.326923076923077,22.115384615384613,4.326923076923077,25.48076923076923,15.384615384615385,3.3653846153846154
2020-02-26,26.168224299065418,21.49532710280374,5.14018691588785,22.429906542056074,21.49532710280374,3.2710280373831773
2020-03-06,20.408163265306122,27.040816326530614,3.061224489795918,23.46938775510204,20.408163265306122,5.612244897959184
2020-03-10,26.29310344827586,15.086206896551724,4.741379310344827,28.448275862068968,21.982758620689655,3.4482758620689653
2020-04-14,21.25984251968504,14.566929133858267,2.7559055118110236,27.165354330708663,27.559055118110237,6.692913385826772
2020-04-16,20.141342756183743,16.96113074204947,6.007067137809187,22.968197879858657,30.03533568904594,3.8869257950530036
2020-04-17,18.51851851851852,18.930041152263374,4.526748971193416,23.456790123456788,25.925925925925924,8.641975308641975
2020-04-22,24.73498233215548,13.780918727915195,3.8869257950530036,25.08833922261484,27.915194346289752,4.593639575971731
2020-05-07,26.171875,16.015625,2.734375,26.953125,24.21875,3.90625
2020-05-22,23.346303501945524,13.618677042801556,7.392996108949417,28.404669260700388,21.011673151750973,6.22568093385214
2020-09-09,34.146341463414636,15.447154471544716,4.0650406504065035,16.666666666666664,21.951219512195124,7.723577235772358
2020-09-15,30.851063829787233,20.921985815602838,4.609929078014184,17.02127659574468,20.56737588652482,6.028368794326241
2020-09-25,28.31050228310502,22.831050228310502,8.21917808219178,19.63470319634703,18.2648401826484,2.73972602739726
2020-11-05,34.45692883895131,14.606741573033707,2.9962546816479403,18.352059925093634,22.846441947565545,6.741573033707865
2020-12-09,21.933085501858738,16.728624535315987,5.947955390334572,26.765799256505574,21.933085501858738,6.691449814126393
2020-12-11,23.293172690763054,17.269076305220885,11.646586345381527,20.481927710843372,23.694779116465863,3.614457831325301
2021-01-08,25.0,19.92753623188406,3.6231884057971016,23.91304347826087,19.202898550724637,8.333333333333332
2021-01-22,20.66115702479339,15.702479338842975,6.6115702479338845,27.27272727272727,21.487603305785125,8.264462809917356
2021-02-04,21.90082644628099,16.528925619834713,3.71900826446281,25.206611570247933,26.033057851239672,6.6115702479338845
2021-02-19,29.361702127659573,18.72340425531915,8.936170212765958,18.72340425531915,16.595744680851062,7.659574468085106
2021-03-09,19.00826446280992,16.528925619834713,3.71900826446281,21.90082644628099,28.92561983471074,9.917355371900827
2021-03-26,28.225806451612907,21.774193548387096,4.435483870967742,21.774193548387096,19.758064516129032,4.032258064516129
2021-03-30,20.392156862745097,22.35294117647059,5.098039215686274,20.0,27.058823529411764,5.098039215686274
2021-04-07,21.145374449339208,14.977973568281937,4.405286343612335,23.348017621145374,26.87224669603524,9.251101321585903
2021-04-22,25.925925925925924,26.666666666666668,9.382716049382717,17.037037037037038,17.037037037037038,3.950617283950617
2021-05-06,17.82608695652174,21.73913043478261,2.608695652173913,25.217391304347824,26.08695652173913,6.521739130434782
2021-05-25,37.1900826446281,17.768595041322314,5.371900826446281,13.223140495867769,19.834710743801654,6.6115702479338845
2021-06-08,19.367588932806324,20.55335968379447,5.138339920948617,22.134387351778656,25.691699604743086,7.114624505928854
2021-06-17,25.468164794007492,14.606741573033707,3.7453183520599254,17.97752808988764,26.591760299625467,11.610486891385769
2021-07-08,22.666666666666664,20.0,4.333333333333334,20.666666666666668,23.0,9.333333333333334
2021-08-02,30.0,17.083333333333332,5.416666666666667,17.916666666666668,23.75,5.833333333333333
2021-08-09,38.605898123324394,27.34584450402145,4.557640750670242,14.745308310991955,10.723860589812332,4.021447721179625
2021-08-17,45.90747330960854,15.302491103202847,4.270462633451958,13.167259786476867,14.94661921708185,6.405693950177936
2021-08-19,34.7972972972973,20.27027027027027,5.743243243243244,14.18918918918919,17.22972972972973,7.77027027027027
2021-08-27,35.3356890459364,25.795053003533567,6.36042402826855,12.7208480565371,14.487632508833922,5.30035335689046
2021-09-08,34.15977961432507,22.58953168044077,2.7548209366391188,16.2534435261708,17.90633608815427,6.336088154269973
2021-09-22,25.287356321839084,22.413793103448278,5.172413793103448,19.25287356321839,24.71264367816092,3.1609195402298855
2021-10-29,27.67295597484277,22.641509433962266,7.861635220125786,15.09433962264151,21.069182389937108,5.660377358490567
2021-11-10,28.10126582278481,21.012658227848103,8.10126582278481,15.949367088607595,20.759493670886076,6.075949367088607
2021-12-14,35.58282208588957,21.472392638036812,5.521472392638037,15.030674846625766,19.018404907975462,3.374233128834356
2021-12-16,25.27075812274368,19.494584837545126,6.859205776173286,19.133574007220215,25.63176895306859,3.6101083032490973
2022-01-07,25.882352941176475,18.03921568627451,6.666666666666667,22.745098039215687,21.176470588235293,5.490196078431373
2022-02-02,24.363636363636363,20.0,4.0,21.09090909090909,24.727272727272727,5.818181818181818
2022-02-09,19.46564885496183,25.190839694656486,6.106870229007633,19.083969465648856,23.66412213740458,6.488549618320611
2022-02-11,18.48341232227488,18.95734597156398,7.5829383886255926,21.80094786729858,23.696682464454977,9.47867298578199
2022-02-16,34.22053231939163,15.96958174904943,5.323193916349809,15.96958174904943,21.673003802281368,6.844106463878327
2022-02-23,28.195488721804512,26.31578947368421,5.263157894736842,13.157894736842104,21.804511278195488,5.263157894736842
2022-02-25,22.68041237113402,19.072164948453608,3.608247422680412,26.288659793814436,21.649484536082475,6.701030927835052
2022-02-28,36.22641509433962,16.60377358490566,4.528301886792453,22.264150943396228,15.471698113207546,4.905660377358491
2022-03-11,22.131147540983605,12.704918032786885,3.278688524590164,21.721311475409834,33.60655737704918,6.557377049180328
2022-03-25,25.793650793650798,17.857142857142858,4.761904761904762,18.253968253968253,27.380952380952383,5.952380952380952
2022-04-19,27.611940298507463,19.402985074626866,3.3582089552238807,25.0,17.537313432835823,7.08955223880597
2022-04-22,27.017543859649123,17.894736842105264,8.421052631578947,20.350877192982455,20.350877192982455,5.964912280701754
2022-04-26,27.27272727272727,16.666666666666664,6.8181818181818175,23.863636363636363,19.696969696969695,5.681818181818182
2022-05-09,29.225352112676056,18.30985915492958,7.042253521126761,16.19718309859155,22.887323943661972,6.338028169014084
2022-06-14,28.938906752411576,17.041800643086816,5.787781350482315,21.221864951768488,21.54340836012862,5.466237942122187
2022-06-30,33.59580052493438,16.535433070866144,4.199475065616798,16.535433070866144,22.83464566929134,6.299212598425196
2022-08-16,34.293948126801155,16.138328530259365,5.763688760806916,12.39193083573487,24.495677233429394,6.9164265129683
2022-09-07,30.606060606060602,15.454545454545453,5.757575757575758,26.36363636363636,17.272727272727273,4.545454545454546
2022-09-20,33.225806451612904,13.225806451612904,5.806451612903226,19.67741935483871,21.29032258064516,6.774193548387098
2022-10-13,29.230769230769234,14.461538461538462,4.615384615384616,22.46153846153846,20.923076923076923,8.307692307692308
2022-10-26,27.956989247311824,13.978494623655912,5.017921146953405,22.58064516129032,21.863799283154123,8.60215053763441
2022-11-02,30.416666666666664,17.5,8.75,19.583333333333332,19.166666666666668,4.583333333333333
2022-11-17,23.236514522821576,24.481327800829874,3.7344398340248963,22.40663900414938,19.91701244813278,6.224066390041494
2022-12-09,27.027027027027028,22.52252252252252,3.6036036036036037,22.07207207207207,22.07207207207207,2.7027027027027026
2022-12-14,29.47368421052631,14.385964912280702,5.964912280701754,18.24561403508772,21.403508771929825,10.526315789473683
